txt_pl_lem,date
""" mylnie rozumować bezbożny mówić siebie : zrobić zasadzka na sprawiedliwy , bo my niewygodny : sprzeciwiać się nasz sprawa , zarzucać my łamać prawo , wypominać my błąd nasz obyczaj . chełpić się , że znać Bóg , zwać siebie dziecko pański . być potępić nasz zamysł , sam widok on być dla my przykry , bo życie on niepodobny do inny i droga on odmienny . uznać my za coś fałszywy i stronić od droga nasz jak od nieczystość . kres sprawiedliwy ogłaszać za szczęśliwy i chełpić się Bóg jako ojciec . Zobaczmyż , czy prawdziwy być on słowo , wybadać , co być przy on zejść . bo jeśli sprawiedliwy być syn boży , Bóg ująć się za on i wyrwać on z ręka przeciwnik . dotknąć on obelga i katusza , by poznać on łagodność i doświadczyć on cierpliwość . zasądzić on na śmierć haniebny , bo - jak mówić - być ocalić . tak pomyśleć - i pobłądzić , bo własny złość on zaślepić . nie pojąć tajemnica boży , nie spodziewać się nagroda za prawość i nie docenić odpłata dusza czysty . pan zawsze bliski dla skruszony w serce pan zwracać swój oblicze przeciw zło czynić , by pamięć o on wymazać z ziemia . pan słyszeć wołać o pomoc i ratować on od wszelki udręka . pan być blisko człowiek skruszyć w serce , ocalać upadły na duch . liczny być nieszczęście , który cierpieć sprawiedliwy , ale pan on z wszyscy wybawia.On czuwać nad każdy on kość i żaden z on nie zostać złamać . pan odkupić dusza sługa swój , nie zaznać kara , kto się donia uciekać . Jezus obchodzić Galileję . nie chcieć bowiem chodzić po Judea , bo Żyd mieć zamiar on zabić . a zbliżać się żydowski święto Namiota . kiedy zaś brat on udać się na święto , wówczas pójść i on , jednakże nie jawnie , lecz skrycie . niektóry z mieszkaniec Jerozolima mówić : czyż to nie być ten , który usiłować zabić ? a oto jawnie przemawiać i nic on nie mówić . czyżby zwierzchnik naprawdę się przekonać , że on być Mesjasz ? przecież my wiedzieć , skąd on pochodzić , natomiast gdy Mesjasz przyjść , nikt nie być wiedzieć , skąd być . a Jezus , uczyć w świątynia , zawołać ten słowo : i ja znać , i wiedzieć , skąd być . ja jednak nie przyjść być sam od siebie ; lecz prawdziwy być ten , który ja posłać , który wy nie znać . ja on znać , bo od on być i on ja posłać . zamierzać więc on pojmać , jednakże nikt nie podnieść na on ręka , ponieważ godzina on jeszcze nie nadejść . "" ",2019-04-05
""" tak mówić pan , który otworzyć droga przez morze i ścieżka przez potężny woda ; który wieść na wyprawa wóz i koń , także i potężny wojsko ; upaść , już nie powstać , zgasły , jak knotek zostać zdmuchnąć . nie wspominać wydarzenie miniony , nie roztrząsać w myśl dawny rzecz . oto ja dokonywać rzecz nowy : pojawiać się właśnie . czyż on nie poznawać ? otworzyć też droga na pustynia , ścieżyna na pustkowie . sławić ja być zwierzę polny , szakali i strusi , gdyż na pustynia dostarczyć woda i rzeka na pustkowie , aby napoić mój lud wybrany . lud ten , który siebie utworzyć być , opowiadać być mój chwała . pan Bóg uczynić wielki rzecz dla my gdy pan odmienić los Syjon , wydawać się my , że śnić usta nasz być pełny śmiech , a język śpiewać z radość . mówić wtedy między poganin : „ wielki rzecz im pan uczynić ” . odmienić znowu nasz los , pan , jak odmieniać strumień na południe . ten , który w łza sieja , żąć być w radość . iść i płakać nieść ziarno na zasiew , lecz powrócić z radość nieść swój snop . Jezus udać się na góra oliwny , ale o brzask zjawić się znów w świątynia . cały lud schodzić się do on , a on usiąść nauczać on . wówczas uczony w pismo i faryzeusz przyprowadzić do on kobieta który pochwycić na cudzołóstwo , a postawić on pośrodku , powiedzieć do on : nauczyciel , ten kobieta dopiero pochwycić na cudzołóstwo . w prawo Mojżesz nakazać my taki kamienować . a ty co mówić ? mówić to wystawiać on na próba , aby mieć o co on oskarżyć . lecz Jezus nachylić się pisać palec po ziemia . a kiedy w daleki ciąg on pytać , podnieść się i rzec do on : kto z wy być bez grzech , niech pierwszy rzucić na on kamień . i powtórnie nachylić się pisać na ziemia . kiedy to usłyszeć , wszyscy jeden po drugi zacząć odchodzić , poczynać od stary , aż do ostatni . pozostać tylko Jezus i kobieta , stać na środek . wówczas Jezus podnieść się rzec do on : kobieta , gdzież on być ? Nikt ty nie potępić ? a on odrzec : nikt , pan ! rzec do on Jezus : i ja ty nie potępiać . - iść , a od ten chwila już nie grzeszyć . "" ",2019-04-07
""" od góra Hora iść izraelita w kierunek morze Czerwony , aby obejść ziemia Ed ; podczas droga jednak lud stracić cierpliwość . i zacząć mówić przeciw Bóg i Mojżesz : czemu wyprowadzić być my z Egipt , byśmy tu na pustynia pomrzeć ? nie mieć chleb ani woda , a uprzykrzyć się my już ten pokarm mizerny . zesłać więc pan na lud węży o jad palący , który kąsać człowiek , tak że wielki liczba izraelita zemrzeć . przybyły więc człowiek do Mojżesz mówić : zgrzeszyć być , szemrać przeciw pan i przeciwko ty . wstaw się za my do pan , aby oddalić od my wąż . i wstawić się Mojżesz za lud . wtedy rzec pan do Mojżesz : sporządzić wąż i umieść on na wysoki pal ; wtedy każdy ukąsić , jeśli tylko spojrzeć na on , zostać przy życie . sporządzić więc Mojżesz wąż miedziany i umieścić on na wysoki pal . i rzeczywiście , jeśli kto wąż ukąsić , a ukąsić spojrzeć na wąż miedziany , zostawać przy życie . wysłuchać , pan , mój wołanie pan , wysłuchać modlitwa mój , a wołanie mój niech do ty przyjść . nie ukrywać przed ja swój oblicze w dzień mój utrapienie . nakłonić ku ja twój ucho , w dzień , w który ty wzywać , szybko ja wysłuchać ! poganin być się bać imię pan , a twój chwała wszystek król ziemia , bo Pan odbudować Syjon i ukazać się w swój majestat , przychylić się ku modlitwa opuścić i nie odrzucić on modły . należeć to spisać dla przyszły pokolenie , lud , który się narodzić , niech wychwalać pan , bo spojrzeć pan z wysokość swój przybytek , popatrzyć z niebo na ziemia , aby usłyszeć jęk uwięziony , aby skazany na śmierć uwolnić . Jezus powiedzieć do faryzeusz : ja odchodzić , a wy być ja szukać i w grzech swój pomrzeć . tam , gdzie ja iść , wy pójść nie móc . rzec więc do on Żyd : czyżby mieć sam siebie zabić , skoro powiadać : tam , gdzie ja iść , wy pójść nie móc ? a on rzec do on : wy być z niskość , a ja być z wysoki . wy być z ten świat , ja nie być z ten świat . powiedzieć być wy , że pomrzeć w grzech swój . tak , jeżeli nie uwierzyć , że ja być , pomrzeć w grzech swój . powiedzieć do on : kijże ty być ? odpowiedzieć on Jezus : przed wszystko po cóż jeszcze do wy mówić ? wiele mieć o wy do powiedzieć i do sądzić . ale ten , który ja posłać być prawdziwy , a ja mówić wobec świat to , co usłyszeć być od on . a on nie pojąć , że on mówić o ojciec . rzec więc do on Jezus : gdy wywyższyć syn człowieczy , wtedy poznać , że ja być i że ja nic od siebie nie czynić , ale że to mówić , co ja ojciec nauczyć . a ten , który ja posłać , być z ja : nie pozostawić ja sam , bo ja zawsze czynić to , co się on podobać . kiedy to mówić , wiele uwierzyć w on . "" ",2019-04-09
""" Abram paść na oblicze , a Bóg tak do on mówić : oto mój przymierze z ty : stać się ojciec mnóstwo naród . nie być więc odtąd nazywać się Abram , lecz imię twój być Abraham , bo uczynić ty ojciec mnóstwo naród . sprawić , że być niezmiernie płodny , tak że stać się ojciec naród i pochodzić być od ty król . przymierze mój , który zawierać pomiędzy ja a ty oraz twój potomstwo , być trwać z pokolenie w pokolenie jako przymierze wieczny , abym być Bóg twój , a potem twój potomstwo . i oddawać ty i twój przyszły potomek kraj , w który przebywać , cały kraj Kanaan , jako własność na wiek , i być on Bóg . potem Bóg rzec do Abraham : ty zaś , a pokazać ty twój potomstwo przez wszystek pokolenie , zachowywać przymierze z ja . pan Bóg pamiętać o przymierze swój rozmyślać o Pan i on potęga , zawsze szukać on oblicze . pamiętać o cud , który on uczynić , o on znak , o wyrok usta Jego.Potomkowie Abraham , sługa on , syn Jakub , on wybraniec . on , pan , być nasz Bóg , on wyrok obejmować świat cały . na wiek on pamiętać o swój przymierze , obietnica dany tysiąc pokolenie , o przymierze , który zawrzeć z Abraham , przysięga dać Izaak . Jezus powiedzieć do żyd : zaprawdę , zaprawdę , powiadać wy : jeśli kto zachować mój nauka , nie zaznać śmierć na wiek . rzec do on żydzić : teraz wiedzieć , że być opętany . Abraham umrzeć i prorok - a ty mówić : jeśli kto zachować mój nauka , ten śmierć nie zaznać na wiek . czy ty być duży od ojciec nasz Abraham , który przecież umrzeć ? i prorok pomrzeć . Kim ty siebie czynić ? odpowiedzieć Jezus : jeżeli ja sam siebie otaczać chwała , chwała mój być nic . ale być ojciec mój , który ja chwała otaczać , o który wy mówić : być nasz Bóg , ale wy on nie znać . ja on jednak znać . Gdybym powiedzieć , że on nie znać , być by być podobnie jak wy - kłamca . ale ja on znać i słowo on zachowywać . Abraham , ojciec wasz , rozradować się z to , że ujrzeć mój dzień - ujrzeć / on / i ucieszyć się . na to rzec do on Żyd : pięćdziesiąt rok jeszcze nie mieć , a Abraham widzieć być ? rzec do on Jezus : zaprawdę , zaprawdę , powiadać wy : zanim Abraham stać się , ja być . porwać więc kamień , aby on rzucić na on . Jezus jednak ukryć się i wyjść z świątynia . "" ",2019-04-11
""" pan Bóg ja obdarzyć język wymowny , by być umieć przyjść z pomoc strudzić , przez słowo krzepić . każdy rano pobudzać mój ucho , by być słuchać jak uczeń . pan Bóg otworzyć ja ucho , a ja się nie oprzeć być ani się cofnąć być . podać być grzbiet mój bić i policzek mój rwać ja broda . nie zasłonić być mój twarz przed zniewaga i opluć . pan Bóg ja wspomagać , dlatego być nieczuły na obelga , dlatego uczynić być twarz mój jak głaz i wiedzieć , że wstyd nie doznać . Bóg mój , Bóg , coś ja opuścić ? szydzić z ja wszyscy , który na ja patrzeć , wykrzywiać warga i potrząsać głowa : "" "" zaufać pan , niech on pan wyzwolić , niech on ocalić , jeśli on miłować "" "" . sfora pies ja opadać , otoczyć ja zgraja złoczyńca . przebość mój ręka i noga , policzyć móc wszystek mój kość . dzielić między siebie mój szata i los rzucać o mój suknia . ty zaś , o Pan , nie stać z daleki : pomoc mój śpieszyć ja na ratunek . być głosić swój brat twój imię i być ty chwalić w zgromadzenie wierny : "" "" chwalić pan , wy , który się on bać , niech się on lękać cały potomstwo Izrael "" "" . męka pan nasz Jezus Chrystus według święty Łukasz . "" ",2019-04-14
""" posłuchać ja , wyspa ; lud daleki , uważać : pan ja powołać już z łono mój matka , od on wnętrzność wspomnieć mój imię . ostry miecz uczynić mój usta , w cień swój ręka ja ukryć . uczynić z ja strzała zaostrzyć , utaić ja w swój kołczan . i rzec ja : Tyś sługa mój , Izrael , w ty się rozsławić . ja zaś mówić być : próżno się trudzić być , na darmo i na nic zużyć być mój siła . lecz mój prawo być u pan i mój nagroda u Bóg mój . wsławić być się w oko pan , Bóg mój stać się mój siła . a teraz przemówić pan , który ja ukształtować od urodzenie na swój sługa , by być nawrócić do on Jakub i zgromadzić on Izrael . a mówić : to zbyt mało , iż być ja sługa dla podźwignąć pokolenie Jakub i sprowadzić ocalały z Izrael ! ustanowić ty światłość dla poganin , aby mój zbawienie dotrzeć aż do kraniec ziemia . być wysławiać twój sprawiedliwość . w ty , pan , ucieczka mój , niech wstyd nie zaznać na wiek . wyzwolić ja i ratować w twój sprawiedliwość , nakłonić ku ja swój ucho i zesłać ocalenie . bądź dla ja skała schronienie i zamek warowny , aby ja ocalić , bo ty być mój opoka i twierdzić , Bóg mój , wyrwać ja z ręka niegodziwca.Bo ty , mój Bóg , być mój nadzieja , pan , ty ufać od rok młodość . ty być być mój podpora od dzień narodziny , od łono matka mój opiekunem.Moje usta być głosić twój sprawiedliwość i przez cały dzień twój pomoc , bo nawet nie znać on miara . Bóg , ty ja uczyć być od mój młodość i do ten chwila głosić twój cud . Jezus w czas wieczerza z uczeń swój doznać głęboki wzruszenie i tak oświadczyć : zaprawdę , zaprawdę , powiadać wy : jeden z wy ja zdradzić . spoglądać uczeń jeden na drugi niepewny , o kto mówić . jeden z uczeń on - ten , który Jezus miłować - spoczywać na on pierś . on to dać znak Szymon Piotr i rzec do on : kto to być ? o kto mówić ? ten oprzeć się zaraz na pierś Jezus i rzec do on : pan , kto to być ? Jezus odeprzeć : to ten , dla który umaczać kawałek / chleb / , i podać on umoczyć więc kawałek / chleb / , wziąć i podać Judasz , syn Szymon Iskariota a po spożyć kawałek / chleb / wejść w on szatan . Jezus zaś rzec do on : co chcieć czynić , czynić prędko . nikt jednak z biesiadnik nie rozumieć , dlaczego on to powiedzieć . Ponieważ Judasz mieć piecza nad trzos , niektóry sądzić , że Jezus powiedzieć do on : zakup , co my potrzeba na święto , albo żeby dać coś ubogi . a on po spożyć kawałek / chleb / zaraz wyjść . a być noc . po on wyjście rzec Jezus : syn człowieczy zostać teraz otoczyć chwała , a w on Bóg zostać chwała otoczyć . jeżeli Bóg zostać w on otoczyć chwała , to i Bóg on otoczyć chwała w siebie sam , i to zaraz on chwała otoczyć . dziecko , jeszcze krótko być z wy . być ja szukać , ale - jak to żyd powiedzieć być , tak i teraz wy mówić - dokąd ja iść , wy pójść nie móc . rzec do on Szymon Piotr : pan , dokąd iść ? odpowiedzieć on Jezus : dokąd ja iść , ty teraz za ja pójść nie móc , ale późno pójść . powiedzieć on Piotr : pan , dlaczego teraz nie móc pójść za ty ? życie mój oddać za ty . odpowiedzieć Jezus : życie swój oddać za ja ? zaprawdę , zaprawdę , powiadać ty : kogut nie zapiać , aż ty trzy raz się ja wyprzeć . "" ",2019-04-16
""" w dzień Pięćdziesiątnica Piotr mówić do Żyd : "" "" niech cały dom Izrael wiedzieć z niewzruszony pewność , że ten Jezus , który ukrzyżować być , uczynić Bóg i pan , i Mesjasz "" "" . gdy to usłyszeć , przejąć się do głębia serce : "" "" cóż mieć czynić , brat ? "" "" – zapytać Piotr i pozostały apostoł . "" "" nawrócić się – powiedzieć do on Piotr – i niech każdy z wy przyjąć chrzest w imię Jezus Chrystus na odpuścić grzech wasz , a otrzymać w dar duch święty . bo dla wy być obietnica i dla dziecko wasz , i dla wszyscy , który być daleko , a który pan , Bóg nasz , powołać "" "" . w wiele też inny słowo dawać świadectwo i napominać : "" "" ratować się spośród ten przewrotny pokolenie ! "" "" ten więc , który przyjąć on nauka , zostać ochrzcić . i przyłączyć się ów dzień około trzy tysiąc dusza . pełny być ziemia łaskawość pan słowo pan być prawy , a każdy on dzieło godny zaufanie . on miłować prawo i sprawiedliwość , ziemia być pełny on łaska . oko pan zwrócić na bogobojny , na ten , który oczekiwać on łaska , aby ocalić on życie od śmierć i żywić on w czas głód . dusza nasz oczekiwać pan , on być nasz pomoc i tarcza . pan , niech my ogarnąć twój łaska , według nadzieja pokładać w ty . Maria Magdalena stać przed grób , płakać . a kiedy tak płakać , nachylić się do grób i ujrzeć dwa anioł w biel , siedzieć tam , gdzie leżeć ciało Jezus – jeden w miejsce głowa , drugi w miejsce noga . i rzec do on : "" "" niewiasta , czemu płakać ? "" "" odpowiedzieć on : "" "" zabrać pan mój i nie wiedzieć , gdzie on położyć . gdy to powiedzieć , odwrócić się i ujrzeć stojący Jezus , ale nie wiedzieć , że to Jezus . rzec do on Jezus : "" "" niewiasta , czemu płakać ? kto szukać ? "" "" on zaś , sądzić , że to być ogrodnik , powiedzieć do on : "" "" pan , jeśli ty on przenieść być , powiedzieć ja , gdzie on położyć być , a ja on zabrać "" "" . Jezus rzec do on : "" "" Mario ! "" "" a on , obrócić się , powiedzieć do on po hebrajski : "" "" Rabbuni "" "" , to znaczyć : mój nauczyciel ! rzec do on Jezus : "" "" nie zatrzymywać ja , jeszcze bowiem nie wstąpić być do ojciec . natomiast udać się do mój brat i powiedzieć on : „ wstępować do ojciec mój i ojciec wasz oraz do Bóg mój i Bóg wasz ” . pójść Maria Magdalena i oznajmić uczeń : "" "" widzieć być pan "" "" , i co on powiedzieć . "" ",2019-04-23
""" gdy chromy , uzdrowić , trzymać się Piotr i Jan , cały lud zdumiony zbiec się do on w krużganek , który zwać salomonowy . na ten widok Piotr przemówić do lud : "" "" mąż izraelski ! dlaczego dziwić się to ? i dlaczego także patrzeć na my , jakbyśmy własny moc lub pobożność sprawić , że on chodzić ? Bóg Abraham , Izaak i Jakub , Bóg ojciec nasz wsławić sługa swój , Jezus , wy jednak wydać być on i zaprzeć być się on przed Piłat , gdy postanowić on uwolnić . zaprzeć być się święty i sprawiedliwy , a wyprosić być ułaskawienie dla zabójca . zabić być dawca życie , ale Bóg wskrzesić on z martwy , co my być świadek . i przez wiara w on imię ten człowiek , który oglądać i który znać , imię to przywrócić siła . wiara wzbudzić przez on dać on ten pełnia siła , który wszyscy widzieć . lecz teraz wiedzieć , brat , że działać być w nieświadomość , tak samo jak zwierzchnik wasi . a Bóg w ten sposób spełnić to , co zapowiedzieć przez usta wszystek prorok , że on Mesjasz być cierpieć . pokutować więc i nawrócić się , aby grzech wasz zostać zgładzić , aby nadejść od pan dzień ochłoda , aby też posłać wy zapowiedzieć Mesjasz , Jezus , który niebo musieć zatrzymać aż do czas odnowić wszystek rzecz , co od wiek przepowiedzieć Bóg przez usta swój święty prorok . powiedzieć przecież Mojżesz : „ Prorok jak ja wzbudzić wy pan , Bóg nasz , spośród brat wasz . słuchać on w wszystko , co wy powiedzieć . a każdy , kto nie posłuchać ten Prorok , zostać usunąć z lud ” . zapowiadać ten dzień także wszystek prorok , który przemawiać od czas Samuel i on następca . wy być syn prorok i przymierze , który Bóg zawrzeć z wasz ojciec , kiedy rzec do Abraham : „ błogosławić być w potomstwo twój wszystek naród ziemia ” . dla wy najpierw wskrzesić Bóg sługa swój i posłać on , aby błogosławić każdy z wy w odwracać się od grzech "" "" . jak być przedziwny imię twój , pan ! o Pan , nasz pan , jak przedziwny być twój imię po cały ziemia . co być człowiek , że o on pamiętać , co syn człowieczy , że troszczyć się o on ? uczynić być on niewiele mały od anioł , uwieńczyć być on cześć i chwała . obdarzyć być on władza nad dzieło ręka twój , wszystko złożyć być pod on stopa : Owca i bydło wszelaki , i dziki zwierzę , ptak niebieski i ryba morski , wszystko , co szlaka morze przemierzać . uczeń opowiadać , co on spotkać w droga i jak poznać Jezus przy łamać chleb . a gdy rozmawiać o to , on sam stanąć pośród on i rzec do on : "" "" Pokój wy ! "" "" zatrwożony i wylękły zdawać się , że widzieć duch . lecz on rzec do on : "" "" co być zmieszać i dlaczego wątpliwość budzić się w wasz serce ? popatrzeć na mój ręka i noga : to ja być . dotknąć ja i przekonać się : duch nie mieć ciało ani kość , jak widzieć , że ja mieć "" "" . przy ten słowo pokazać on swój ręka i noga . lecz gdy on z radość jeszcze nie wierzyć i pełny być zdumienie , rzec do on : "" "" mieć tu coś do jeść ? "" "" on podać on kawałek piec ryba . wziąć i spożyć przy on . potem rzec do on : "" "" to właśnie znaczyć słowo , który mówić być do wy , gdy być być jeszcze z wy : musieć się wypełnić wszystko , co napisać być o ja w prawo Mojżesz , u Prorok i w psalm » . wtedy oświecić on umysł , aby rozumieć pismo . i rzec do on : "" "" tak być napisać : Mesjasz być cierpieć i trzeci dzień zmartwychwstanie ; w imię on głosić być nawrócić i odpuścić grzech wszystek naród , począć od Jeruzalem . wy być świadek to "" "" . "" ",2019-04-25
""" wiele znak i cud dziać się przez ręka apostoł wśród lud . wierzący trzymać się wszyscy razem w krużganek Salomon . a z obcy nikt nie mieć odwaga dołączyć się do on , lud zaś on wychwalać . coraz bardzo też rosnąć liczba mężczyzna i kobieta , przyjmować wiara w pan . wynosić też chory na ulica i kłaść na łoże i nosze , aby choć cień przechodzić Piotr paść na któryś z on . także z miasto sąsiedni zbiegać się mnóstwo lud do Jerozolima , znosić chory i dręczyć przez duch nieczysty , a wszystek doznawać uzdrowienie . dziękować pan , bo być miłosierny dziękować pan , bo być dobry , bo on łaska trwać na wiek . niech bać się pan głosić : ” on łaska na wiek ” . uderzyć ja i pchnąć , by być upaść , lecz pan ja podtrzymać . pan mój moc i pieśń , on stać się mój zbawca . Kamień odrzucić przez budujący stać się kamień węgielny . oto dzień , który pan uczynić , radować się w on i weselić . być to wieczór ów pierwszy dzień tydzień . tam , gdzie przebywać uczeń , drzwi być zamknięty z obawa przed Żyd . Jezus wejść , stanąć pośrodku i rzec do on : ” Pokój wy ! ” . a to powiedzieć , pokazać on ręka i bok . uradować się zatem uczeń , ujrzeć pan . a Jezus znowu rzec do on : ” Pokój wy ! jak ojciec ja posłać , tak i ja wy posyłać ” . po ten słowo tchnąć na on i powiedzieć on : ” wziąć duch święty ! który odpuścić grzech , być on odpuścić , a który zatrzymać , być on zatrzymać ” . ale Tomasz , jeden z dwanaście , zwać Didymos , nie być razem z on , kiedy przyjść Jezus . inny więc uczeń mówić do on : ” widzieć być pan ! ” . ale on rzec do on : ” jeżeli na ręka on nie zobaczyć ślad gwóźdź i nie włożyć palec mój w miejsce gwóźdź , i nie włożyć ręka mój do bok on , nie uwierzyć ” . a po osiem dzień , kiedy uczeń on być znowu wewnątrz dom i Tomasz z on , Jezus przyjść mimo drzwi zamknięty , stanąć pośrodku i rzec : ” Pokój wy ! ” . następnie rzec do Tomasz : ” podnieść tutaj swój palec i zobaczyć mój ręka . podnieść ręka i włożyć on do mój bok , i nie być niedowiarek , lecz wierzący ” . Tomasz on odpowiedzieć : ” pan mój i Bóg mój ! ” . powiedzieć on Jezus : ” uwierzyć być , bo ja ujrzeć być ; błogosławiony , który nie widzieć , a uwierzyć ” . i wiele inny znak , który nie zapisać w ten księga , uczynić Jezus wobec uczeń . ten zaś zapisać , abyście wierzyć , że Jezus być Mesjasz , syn boży , i abyście wierzyć , mieć życie w imię on . "" ",2019-04-28
""" po swój męka Jezus dać Apostoł wiele dowód , że żyć : ukazywać się on przez czterdzieści dzień i mówić o królestwo boży . a podczas wspólny posiłek kazać on nie odchodzić z Jerozolima , ale oczekiwać obietnica ojciec . mówić : „ słyszeć być o on od ja : Jan chrzcić woda , ale wy wkrótce zostać ochrzcić Duch święty ” . zapytywać on zebrać : „ pan , czy w ten czas przywrócić królestwo Izrael ? ” odpowiedzieć on : „ nie wasz to rzecz znać czas i chwila , który ojciec ustalić swój władza , ale gdy Duch święty zstąpić na wy , otrzymać on moc i być mój świadek w Jerozolima i w cały Judea , i w Samaria , i aż po kraniec ziemia ” kto w łza siać , żąć być w radość gdy pan odmienić los Syjon , wydawać się my , że śnić . usta nasz być pełny śmiech , a język śpiewać z radość . mówić wtedy między poganin : „ wielki rzecz im pan uczynić ” . pan uczynić my wielki rzecz i ogarnąć my radość . odmienić znowu nasz los , pan , jak odmieniać strumień na południe . ten , który w łza siać , żać być w radość . iść i płakać nieść ziarno na zasiew , lecz powrócić z radość nieść swój snop . Jezus powiedzieć do swój uczeń : „ zaprawdę , zaprawdę , powiadać wy : jeżeli ziarno pszenica wpaść w ziemia nie obumrzeć , zostać tylko sam , ale jeżeli obumrzeć , przynosić plon obfity . ten , kto miłować swój życie , tracić on , a kto nienawidzić swój życie na ten świat , zachować on na życie wieczny . a kto by chcieć ja służyć , niech iść za ja , a gdzie ja być , tam być i mój sługa . a jeśli kto ja służyć , uczcić on mój ojciec ” . "" ",2019-04-29
""" jeden duch i jeden serce ożywiać wszystek wierzący . żaden nie nazywać swój to , co posiadać , ale wszystko mieć wspólny . apostoł z wielki moc świadczyć o zmartwychwstanie pan Jezus , a wszystek mieć wielki łaska . nikt z on nie cierpieć niedostatek , bo właściciel pole albo dom sprzedawać on i przynosić pieniądz z sprzedaż , i składać on u stopa apostoł . każdy też rozdzielać według potrzeba . tak Józef , nazwać przez apostoł Barnabas , to znaczyć „ syn pocieszenie ” , lewita ród z Cypr , sprzedać ziemia , który posiadać , a pieniądz przynieść i złożyć u stopa apostoł . pan Bóg królować , pełny majestat pan królować , oblec się w majestat , pan odziać się w potęga i on się przepasać . tak świat utwierdzić , że się nie zachwieje.Tw ój tron niewzruszony na wiek , ten od wiek istnieć , Bóg . świadectwo twój bardzo godny być wiara , twój dom przystać świętość , po wszystek dzień , o Pan . Jezus powiedzieć do Nikodem : „ zaprawdę , zaprawdę powiadać ty : trzeba wy się powtórnie narodzić . wiatr wiać tam , gdzie chcieć , i szum on słyszeć , lecz nie wiedzieć , skąd przychodzić i dokąd podążać . tak być z każdy , który narodzić się z duch ” . w odpowiedź rzec do on Nikodem : „ jakżeż to się móc stać ? ” odpowiadać na to rzec on Jezus : „ ty być nauczyciel Izrael , a to nie wiedzieć ? zaprawdę , zaprawdę powiadać ty , że to mówić , co wiedzieć , i o to świadczyć , cośmy widzieć , a świadectwo nasz nie przyjmować . jeżeli wy mówić o to , co być ziemski , a nie wierzyć , to jakżeż uwierzyć to , co wy powiedzieć o sprawa niebieski ? i nikt nie wstąpić do niebo oprócz to , który z niebo zstąpić - syn człowieczy . a jak Mojżesz wywyższyć wąż na pustynia , tak potrzeba , by wywyższyć syn człowieczy , aby każdy , kto w on wierzyć , mieć życie wieczny ” . "" ",2019-04-30
