txt_pl_lem,title
""" Maryja, śliczny , matka bóg  człowiek  Ziemia. tyś świat królowa, tyś gwiazda  niebo,   wieść  Jezus wieczny tron. Maryja, ave Maryja.  bóg  wybłagać zdrój łaska,  Świat dobry ,   miłość żyć.  Maryja mieć  opieka dziecko swój. Maryja, śliczny , Świat  czuć  swój usta gorzki łza.  serce ból, smutek żal,   oko wciąż strach, usłyszeć, , błaganie, pomóc . Maryja, ave Maryja.  bóg  wybłagać zdrój łaska,  Świat dobry ,   miłość żyć.  Maryja mieć  opieka dziecko swój. "" ",W swe ramiona
""" matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść!  wszystek niewiasta wybrać – przyjść  droga wskazać córka lud boży –  syn   prowadzić. służebnica pokorny – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! królowa ognisko rodzinny – przyjść  droga wskazać dziewica, wzorać prostota –  syn   prowadzić. oblubienica cieśla – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! królowa naród  – przyjść  droga wskazać uciśniony Nadzieja –  syn   prowadzić. światło łaknąć prawda – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! pociecha lud biedny – przyjść  droga wskazać  wszelki radość –  syn   prowadzić. matka tkliwy serce – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! dziewica, matka Chrystus – przyjść  droga wskazać dziewica, matka kościół –  syn   prowadzić. dziewica, matka człowiek – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! matka,  syn  Dana – przyjść  droga wskazać matka,   słuchać –  syn   prowadzić.    rozumieć – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! dziewica   iść – przyjść  droga wskazać historia świat promień –  syn   prowadzić. pośredniczka dobry – pokój Świat dać . matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! matka człowiek bezdomny – przyjść  droga wskazać matka prześladowany –  syn   prowadzić. matka dziecko wzgardzić – pokój Świat dać. matka,   znać,  dziecko  bądź,  droga  nadziać Świecie,  syn    iść! matka człowiek cierpieć – przyjść  droga wskazać matka  serce przeszyć –  syn   prowadzić.  stopa krzyż stać – pokój Świat dać. "" ",W swoim wielkim (Pieśń o nadziei)
"""  bóg Król  śpiewać  pieśń    wiek, amen. alleluja, alleluja, alleluja, amen. "" ",W Tobie jest światło
"""  cichy  piękny  wiosna, żyła prosto, zwyczajnie  .  bóg  Świat  przynieść   Ziemia wśród łza nowy dzień zajaśnieć. matka,   rozumieć, serce ogarniać   . matka zobaczyć dobro   umieć,       czas.  świat potrzeba dobroć,  niepokój zwyciężyć  zło.  ciepło, CO życie ozłocić,  bóg,  człowiek, nieść ,   . matka,   rozumieć, serce ogarniać   . matka zobaczyć dobro   umieć,       czas. "" ",Wejdźmy do Jego bram
"""miłość TWA  wysoki góra wysoki , wielki  wierność TWA,  niebo sięgać wzwyż. miłość TWA głęboki  ocean  DNA, wielki  wierność TWA,    zniżać . "" ",Wielbi Dusza moja Pana (Magnificat)
""" Jezus,  zbawca, któż   wielki  ?  wszystek dzień wysławiać chcieć wspaniały dzieło  ręka.  Pan, obrońca, źródło  natchnienie  siła,   Świat,  CO   wielbić imię . krzyczeć  cześć Pan, rozradować   , ogłaszać wszędzie,   Pan . góra ustąpić  dźwięk  słowo  przemówić stwórca Ziemia. patrzeć  podziw  dzieło  ręka,  chcieć kochać    !  móc równać   , CO   mieć? "" ",Wielbić Pana chcę
"""  Pan moc  , pieśń  zbawienie,  bóg    otwierać serce swój  Pan Król   ,     wiek, amen. "" ",Wiele jest serc
""" zbawiciel,   kochać . ,  wiedzieć  miłość darzyć .   nowy życie , ofiarować chcieć ,  mieszkać razem  Pan ! "" ",Wierzę w Ciebie Panie
""" mówić  , Pan, chcieć słyszeć . przyjąć  , CO mieć  .  chcieć  chować,    skryć.  cień  Pan chcieć iść. święty, potężny  Pan .    móc stać dzięki łaska,  dzięki  . "" ",Wszelka chwała
""" bóg  potężny  moc swój królować     niebo rządzić  moc, miłość, mądrość swój "" ",Wszyscy ludzie (Nadejdzie dzień)
""" woda zamienić  wino. ślepy    widzieć, któż   ?  . blask rozświetlać ciemność. człowiek powstawać  marność, któż   ?  .  bóg  wielki,  bóg  silny bóg nikt   równać   .  bóg uzdrawiać,  wszechmogący.  bóg,  bóg. blask rozświetlać ciemność. człowiek powstawać  marność, któż   ?  .   bóg        zatrzymać!  bóg  wielki,  bóg  silny bóg nikt   równać   .  bóg uzdrawiać,  wszechmogący.  bóg,  bóg.   bóg   , któż  przeciwko ? któż  przeciwko ?  bóg  wielki,  bóg  silny bóg nikt   równać   .  bóg uzdrawiać,  wszechmogący.  bóg,  bóg. "" ",Wszystkie narody klaskajcie
  musieć mówić  odpocząć   czuć  bezpiecznie pozwolić kochać  miłość pragnąć . ,Wszystko mogę w Tym
""" zostać      modlić razem czuwać x2  bać ,  lękać  bóg  wystarczyć x2 "" ",Wykrzykujcie Bogu
 bać  wypłynąć  głębia    Chrystus. ,Wykrzykujcie na cześć Pana
""" bóg  Pan  dobry  czas.  uwielbić ,  uwielbić . "" ","Wzywam Cię, Duchu przyjdź"
"""  mieć  trudny sprawa,  mieć zbyt błahy    Pan,    wiedzieć.  potrzeba znać, słyszeć  śmiech  płacz,   Pan,   ważny .  wiedzieć,    możliwy,   mieć rzecz  znaczenie,  modlić   , dobry Pan.  wiedzieć  zanim powiedzieć słowo,  bóg znać   zdanie. uwielbiać ,  wola   stanąć! "" ",Zaprowadź mnie tam
"""  zabraknąć   chleb  zabraknąć   woda,   Pan  chleb  niebo, Jezus  źródło . "" ",Zaufaj Panu już dziś
""" oblicze , Pan , zajaśnieć  sługa .  przenikać   blask. "" ",Zbawca
  święty duch  przenikać      gość  dusza .   spłynąć deszcz błogosławieństwo  ojciec obmyć  duch święty przyjść duch święty przyjść działać  moc   duch święty przyjść przemienić smutek czas   spłynąć deszcz błogosławieństwo  ojciec obmyć  ,"Ziemia, którą mi dajesz"
""" niechać  Pan wielbić wszystek  dzieło  święty    błogosławić,  mówić  chwała  królestwo   głosić  potęga. "" ",Zmartwychwstał Pan
""" niechaj miłość TWA  potężny fala spłynąć   łaska  zdrój, Chryste dotknąć . "" ",Łaskawość Twoja Panie
""" niechaj zstąpić duch   odnowić Ziemia, życiodajny spłynąć deszcz  spragniony serce. obmyć   uświęcić , uwielbienie  popłynąć pieśń. chwała Jezus,    życie dać, chwała ,  pierwszy umiłować . Jezus,  Jezus Pan ! "" ",Łaską jesteśmy zbawieni
"""   ojciec sierota, opiekun wdowa  dobry bóg, dom swój dawać  opuszczony. zsyłać deszcz obfity   CO spragniony wyczerpać , dobry   biedny,  łaska swój  bóg   uniżyć . niepojęty łaska  wciąż dosięgać ,  podnosić przemieniać serce  uwalniać . prawda .  znać  serce,  odwracać   wzywać . kochać   ,   niewiele móc  dać. niepojęty łaska  wciąż dosięgać ,  podnosić przemieniać serce  uwalniać . prawda . "" ",Święte Imię Jezus
"""  głębokość morze   szczyt góra stworzyć objawiać majestat .  kolor jesień  wiosenny nów  śpiewać  pieśń pełny cudowny słowo ogłaszać. niepojęty, niezmierzony, gwiazda stworzyć  niebo     znać, wspaniały bóg tyś . wszechmogący, nieskończony,  zachwyt klękać  ,  wyznać  , wspaniały bóg tyś .  uwalniać błyskawica moc  czas burza,  malować kolory poranny zorze, słońce stworzyć  niebo  dać  swój moc orzeźwieć przynosić  gwieździsty noc,  . niepojęty, niezmierzony, gwiazda stworzyć  niebo     znać, wspaniały bóg tyś . wszechmogący, nieskończony,  zachwyt klękać  ,  wyznać  , wspaniały bóg tyś . "" ",Święty Święty... (Otwieram serce swe)
"""  Pan,   dawać ciało swój  krew.    iść wciąż, radosny nucić pieśń:   bóg wierny  wieczny czas.  dar  chleb, dobry bóg  rodzina bratni czynić  , miłować uczyć .   bóg wierny  wieczny czas.   Miłowan dać wolność . chwalić święty imię bóg,  uczyć .   bóg wierny  wieczny czas. tyś  wyznaczyć droga wieść   szlak iść ,  radość nieść ,   świat brak.   bóg wierny  wieczny czas. "" ",
