txt_pl_lem,title
""" być zakątek na ten ziemia, gdzie powracać każdy chcieć, gdzie królować on oblicze, na nim cięty rys dwa. wzrok mój smutny, zatroskany, jakby chcieć prosić ty, bybyć w matczyny on opieka oddać się. Madonna, czarna Madonna, jak dobrze twój dziecko być! o, pozwolić, czarna Madonna, w ramię twoja się skryć! w on ramię znajść spokój i uchronić się od zło, bo dla wszyscy swoje dziecko on serce czuły mój. i opieka ty otocz, gdy on serce oddać swój, gdy powtórzyć on z radość słowo te: Madonna, czarna Madonna, jak dobrze twój dziecko być! o, pozwolić, czarna Madonna, w ramię twoja się skryć! dziś, gdy wokół my niepokój, gdzie się człowiek schronić mój, gdzie mój pójść, jak nie do matka, który ukojenie dać? więc błagać, o Madonna, skierować wzrok na dziecko swój i wysłuchać, jak śpiewać prosić ty: Madonna, czarna Madonna, jak dobrze twój dziecko być! o, pozwolić, czarna Madonna, w ramię twoja się skryć! "" ","Spocznij na nas, Duchu Pana"
""" być blisko ja, a tęsknie za duch twój. kochać krok twój i wiedzieć, jak pukać do drzwi. przychodzić jak ciepły wiatr, otwierać się i czuja znów, że: twoja miłość jak ciepły deszcz twoja miłość jak mor gwiazda za dzień twoja miłość sprawiać, że nieskończenie dobry święty duch ogarniać ja. "" ",Stoisz u naszych drzwi
""" być Król, być Król, król być bóg podnieść wszyscy nasze serce, podnieść wszyscy nasze dłoń, stawać przed oblicze Pan, wielbić go. "" ",Stoję dziś
""" być życie mój, więc każdy ruch robić w ty, Jezus! ty pozwalać wciąż oddychać mi. być droga mój, więc każdy krok stawiać w ty, Jezus! ty pozwalać wciąż oddychać mi. fala twoja łaska Pan. gdzie nie spojrzeć tam, wciąż widzieć ty. twój miłość ja uwieść. Jezus jakże to możliwy być? "" ",Swojego Ducha Panie
""" bo jak śmierć potężny być miłość a zazdrość on nieprzejednany jak szeol. Żary on to żar ogień płomień pański woda wielki nie zdołać ugasić miłość nie zatopić, nie zatopić on rzeka. "" ",Ta krew
""" Jezus mój Jezus, dziś do ty mówić chcieć ty mi dawać swoje duch uwielbiać ty. "" ",Tak jest mało czasu (zabierzesz mnie)
"""Jezus, tybyć być światłość mój dusza, niech ciemność mój nie przemawiać do ja już. Jezus, tybyć być światłość mój dusza, dać mi moc przyjąć dziś miłość twój. "" ",Tak mnie skrusz
""" Jezus Chrystus moi Pan być alleluja. on kochać ja, on kochać ja alleluja. "" ",Tchnij moc
""" Jezus Chrystus to pan Pan i cały ziemia Król. jedyny Pan, władca naród, jedyny Pan i bóg. w inny imienie nie mój zbawienie, bo Jezus to Pan Pan, Jezus to Pan Pan, Jezus to Pan Pan. alleluja, alleluja, alleluja. "" ",Tobie chór Aniołów
""" Jezus dawać my zbawienie, Jezus dawać pokój my. on składać dziękczynienie, chwała z serce mój dama. Jezus siła mój, Jezus pieśń mój życie. Król wieczny on, niepojęty w moc swój. w nim znaleźćbyć to czego szukaćbyć do dzisiaj. sam mi podać dłoń bybyć zwyciężać każdy dzienia. w on rana uzdrowienie, w on śmierć życie dar. on krew to oczyszczenie, on życie chwała my. Jezus siła mój, Jezus pieśń mój życie. Król wieczny on, niepojęty w moc swój. w nim znaleźćbyć to czego szukaćbyć do dzisiaj. sam mi podać dłoń bybyć zwyciężać każdy dzienia. "" ",Twe światło jest na drodze mej
""" Jezus najwyższy imię, nasz zbawiciel, Książ pokój, Emmanuel, bóg być z my, odkupiciel, słowo żywot. święty bóg, Mesjasz prawdziwy, jedyny ojciec syn, umiłowany, zgładzić grzech, baranek na wiek, Król Król i Pan Pan. "" ",Ty jesteś chlebem żywym
""" Jezus, Jezus święty, namaszczony Pan, Jezus, Jezus, Jezus żyć wywyższyć Pan, Jezus. twój imię jak miód na usta mój, twój duch być jak woda dusza mój, twój słowo jak lampa u mój stopa, Jezus, ja kochać ty, ja kochać. "" ",Ty jesteś dobry
"""już teraz w ja kwitnąć twój ogroda, już teraz w ja twój królestwo być. "" ",Ty jesteś skałą
""" każdy dzienia upewniać ja, Pan w miłość wierny być, któż by inny móc jak on, wybaczać co dzienia. bóg wiedzieć jak ranić ty, często słabnąć gubić sens, jednak ty podnosić ja i nadzieja dawać mi. nikt nie odebrać mi to co mama w ty. pełnia miłość, pełnia radość, pełnia wolność mama w ty! królestwo być. "" ",Ty tylko mnie poprowadź
""" każdy spragniony i słaby też niech przyjść do źródło, serce obmyć swój. niech ból i cierpienie zanurzyć Pan w swój miłosierdzie, niech głębia wół w my. Pan Jezus przyjść. "" ",Ty wskazałeś drogę do miłości
""" bóg twój łaska nad my być, twoja miłość przychodzić wciąż, działać moc pośród my, przenikać serce gładzić grzech. my chcieć dużo ty dużo łaska twój, pragnąć dużo moc, dużo miłość twoja. "" ",Ty światłość dnia
""" kiedy mieć chwila smutny w twój życie powierzyć się matka kiedy rozpacz rozdzierać twój serce, ofiarować się on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc kiedy ruszyć w daleki wędrówka powierzyć się matka gdy na szlak zaskoczyć ty burza, ofiarować się on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc jeśli zgubić swój droga do bóg powierzyć się matka gdy w twój serce znów gościa trwoga, ofiarować się on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc on matka który pod krzyż stała matka który się z syn żegnać który uczyć ty być pokora, cierpienie znieść ci pomóc "" ","Tyś jest Bóg, wywyższamy Cię"
""" kiedy w jasny, spokojny, cichy noc spoglądać na niebo pełny gwiazda, wtedy myśleć, czy życie to mój sens i wołać do ty, ojciec nasz. o bóg, o bóg, Pan mój, nie pamiętać, że czas być źle. wiedzieć dobrze, że zawsze być twój i że tylko twoja droga kroczyć chcieć. kiedy w życie tak pełny rozczarowanie przez grzech kamień potknąć się, kiedy spokój utonąć w fala knować, każdy drżenie mój dusza szukać ty. o bóg, o bóg, Pan mój, nie pamiętać, że czas być źle. wiedzieć dobrze, że zawsze być twój i że tylko twoja droga kroczyć chcieć. życie człowiek przebiegać kręty droga, hen w góra cel mój wędrówka tkwieć, i choć czas siła braknąć moi noga, to ja dojść, dojść, gdy zaufać ci. o bóg, o bóg, Pan mój, nie pamiętać, że czas być źle. wiedzieć dobrze, że zawsze być twój i że tylko twoja droga kroczyć chcieć. "" ",Ubi Caritas (Tam gdzie miłość)
""" kiedyś wina i chleb, teraz ciało i krew. móc wierzyć lub nie, to naprawdę dzieje się. ciągle czekać na cud, niespokojny twój duch, a ja przypomnieć, że w cisz i przy blask świeca cud duży dzieje się. kiedyś wina i chleb, teraz ciało i krew. móc wierzyć lub nie, to naprawdę dzieje się. wypatrywać co dzień, czekać na jakiś znak, a ja przypomnieć, że w cisz i przy blask świeca cud duży dzieje się. "" ",Ukaż mi Panie swą twarz
""" kochać, więc nie musza się bać, zabrać mój strach. Jezus mówić ci, że miłość ta zabierać strach. Jezus droga! Jezus prawda! Jezus życie! kochać, więc nie musza się kryć, móc siebie być. Jezus mówić ci, że miłość ta zabierać strach. Jezus droga! Jezus prawda! Jezus życie! Jezus dawać ci miłość swój, nie lękać się. Jezus mówić ci, że miłość ta zabierać strach. Jezus droga! Jezus prawda! Jezus życie! "" ",Uwielbiajcie Pana ludzkich serc
""" kto spożywać moja ciało i krew moja pić, trwać w ja, a ja w nim, być żyła na wiek. ja być chleb żywy, który zstąpić z niebo, jeśli kto ten chleb spożywać być żyła na wiek. "" ",Uwielbiam Imię Twoje Panie
kto spragniony być niech przyjść do ja i pić. jak rzec pismo: strumień woda żywy popłynąć z on wnętrze. ja pragnący dama pić z zdrój zbawienie. ,Uwielbiam Twoje Imię
""" Laudato si, o mi Signore. niech ty wysławiać to, co stworzyćbyć: słońce na niebo, księżyc wśród noc. Gwiazda świecący, wiatr gwałtowny, żywioł wodny, ogień gorący. Laudato si, o mi Signore. i siostra nasz, matka ziemia, ta, co my żywy i wychowywać, słodki owoc, kwiat i ziele, i szczyt górski, morski głębina. Laudato si, o mi Signore. trzeba my chwalić ty, o bóg, trzeba my śpiewać ty, o bóg, bo to być sens nasze życie. niech cały życie być piosenka! "" ",W cieniu Twoich rąk
""" Maryja, śliczny pani, matka bóg i człowiek na ziemia. tybyć świat królowa, tybyć gwiazda na niebo, ty my wieść przed Jezus wieczny tron. Maryja, Ave Maryja. u bóg my wybłagać zdrój łaska, by świat lepsza być, by w miłość żyła. o Maryja mieć w opieka dziecko swój. Maryja, śliczny pani, świat dziś czuj na swój usta gorzki łza. w serce ból, smutek żal, a w oko wciąż strach, usłyszeć, pani, błaganie, pomóc my. Maryja, Ave Maryja. u bóg my wybłagać zdrój łaska, by świat lepsza być, by w miłość żyła. o Maryja mieć w opieka dziecko swój. "" ",W swe ramiona
""" matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! z wszyscy niewiasta wybrana – przyjść i droga wskazać córka lud boży – do syn twój my prowadzić. służebnica pokorny – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! królowa ognisko rodzinny – przyjść i droga wskazać dziewica, wzór prostota – do syn twój my prowadzić. oblubienica cieśla – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! królowa naród nasze – przyjść i droga wskazać uciśniony nadzieja – do syn twój my prowadzić. światło łaknąć prawda – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! pociecha lud biedny – przyjść i droga wskazać pani wszelki radość – do syn twój my prowadzić. matka tkliwy serce – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! dziewica, matka Chrystus – przyjść i droga wskazać dziewica, matka kościół – do syn twój my prowadzić. dziewica, matka człowiek – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! matka, przez syn my dan – przyjść i droga wskazać matka, który my słuchać – do syn twój my prowadzić. ty my zawsze rozumieć – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! dziewica z my iść – przyjść i droga wskazać historia świat promień – do syn twój my prowadzić. pośredniczka dobry – pokój świat dać . matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! matka człowiek bezdomna – przyjść i droga wskazać matka prześladowana – do syn twój my prowadzić. matka dziecko wzgardzić – pokój świat dać. matka, który my znać, z dziecko twój bądź, na droga my nadzieja świecić, z syn twój z my iść! matka człowiek cierpiąca – przyjść i droga wskazać matka z serce przeszyć – do syn twój my prowadzić. u stopa krzyż stojąca – pokój świat dać. "" ",W swoim wielkim (Pieśń o nadziei)
""" mój bóg król być śpiewać ten pieśń teraz zawsze na wiek, amen. alleluja, alleluja, alleluja, amen. "" ",W Tobie jest światło
""" była cichy i piękno jak wiosna, żyła prosto, zwyczajnie jak my. on bóg na świat my przynieść i na ziemia wśród łza nowa dzień zajaśniały. matka, który wszystko rozum, serce ogarniać każdy z my. matka zobaczyć dobro w my um, on być z my w każdy czas. dzisiaj świat potrzeba dobroć, by niepokój zwyciężyć i zło. trzeba ciepło, co życie ozłocić, trzeba bóg, więc człowiek, nieść go, tak jak on. matka, który wszystko rozum, serce ogarniać każdy z my. matka zobaczyć dobro w my um, on być z my w każdy czas. "" ",Wejdźmy do Jego bram
"""miłość twój od najwyższy góra wysoki być, wielki być wierność twój, do niebo sięgać wzwyż. miłość twój głęboki niż ocean bez dna, wielki być wierność twój, gdy do ja zniżać się. "" ",Wielbi Dusza moja Pana (Magnificat)
"""mój Jezus, mój zbawca, któż być tak wielki jak ty? przez wszystek dzień wysławiać chcieć wspaniały dzieło twoi ręka. mój Pan, obrońca, źródło mój natchnienie i siła, niech cały świat, wszystko co być zawsze wielbić imię twój. krzyczeć na cześć Pan, rozradować się w nim, ogłaszać wszędzie, że on Pan być. Góra ustąpić na dźwięk on słowo gdy przemówić stwórca ziemia. patrzeć z podziw na dzieło twój ręka, zawsze chcieć kochać ty przy ty być! cóż może równać się z tym, co u ty mama? "" ",Wielbić Pana chcę
""" mój Pan moc moja być, pieśń i zbawienie, on bóg mój dla ty otwierać serce swój mój Pan Król być i być, na zawsze i na wiek, amen. "" ",Wiele jest serc
"""mój zbawiciel, on bardzo kochać ja. ja, nie wiedzieć czemu miłość darzyć ja. on mi nowa życie dzisiaj, ofiarować chcieć być, być mieszkać razem z Pan mój! "" ",Wierzę w Ciebie Panie
""" mowa do ja, Pan, chcieć słyszeć ty. przyjąć od ty, co mieć dla ja. nie chcieć się chować, lecz w ty skryć. w cień twój Pan chcieć iść. święty, potężny być Pan nasz. przed ty dziś móc stać dzięki łaska, nie dzięki my sam. "" ",Wszelka chwała
"""nasz bóg być potężny w moc swój królować nad my dziś z niebo rządzić w moc, miłość, mądrość swój "" ",Wszyscy ludzie (Nadejdzie dzień)
""" woda zamienićbyć w wina. ślep przy ty znów widzieć, któż być jak ty? tylko ty. blask rozświetlać ciemność. człowiek powstawać z marność, któż być jak ty? tylko ty. nasz bóg być wielki, nasz bóg być silny bóg nikt inny nie równy się z ty. nasz bóg uzdrawiać, być wszechmogący. nasz bóg, nasz bóg. blask rozświetlać ciemność. człowiek powstawać z marność, któż być jak ty? tylko ty. jeśli nasz bóg być przy my już nic my nie zatrzymać! nasz bóg być wielki, nasz bóg być silny bóg nikt inny nie równy się z ty. nasz bóg uzdrawiać, być wszechmogący. nasz bóg, nasz bóg. jeśli nasz bóg być z my, któż być przeciwko my? któż być przeciwko my? nasz bóg być wielki, nasz bóg być silny bóg nikt inny nie równy się z ty. nasz bóg uzdrawiać, być wszechmogący. nasz bóg, nasz bóg. "" ",Wszystkie narody klaskajcie
nic nie musieć mówić nic odpocząć w ja czuj się bezpiecznie pozwolić kochać się miłość pragnąć ty. ,Wszystko mogę w Tym
""" zostać tu i z ja się modlić razem czuwać x2 nie bój się, nie lękać się bóg sam wystarczyć x2 "" ",Wykrzykujcie Bogu
nie bój się wypłynąć na głębia być przy ty Chrystus. ,Wykrzykujcie na cześć Pana
""" bóg nasz Pan być dobry cały czas. więc uwielbić go, więc uwielbić go. "" ","Wzywam Cię, Duchu przyjdź"
""" nie mój za trudny sprawa, nie mój zbyt błahy też dla ty Pan, ty przecież wszystko wiedzieć. każdy potrzeba znać, słyszeć mój śmiech i płacz, dla ty Pan, to przecież ważny być. ja wiedzieć, że wszystko być możliwy, że nie mój rzecz bez znaczenie, dlatego modlić się do ty, dobry Pan. i wiedzieć że zanim powiedzieć słowo, ty bóg znać już cały zdanie. uwielbiać ty, twoja wola niech się stan! "" ",Zaprowadź mnie tam
""" nie zabraknąć mi nigdy chleb nie zabraknąć mi nigdy woda, bo ty Pan być chleb z niebo, Jezus być źródło mój. "" ",Zaufaj Panu już dziś
"""niech oblicze twój, Pan mój, zajaśnieć nad sługa twój. niech przenikać ja on blask. "" ",Zbawca
niech twój święty duch dziś przenikać ja i niech zawsze już gościa w dusza mój. i niech spłynąć deszcz błogosławieństwo twój ojciec obmyć ja duch święty przyjść duch święty przyjść działać z moc w my duch święty przyjść przemienić smutek czas i niech spłynąć deszcz błogosławieństwo twój ojciec obmyć ja ,"Ziemia, którą mi dajesz"
""" niechaj ty Pan wielbić wszystek twoja dzieło i święty twoi niech ty błogosławić, niech mówić o chwała twoje królestwo i niech głosić twoja potęga. "" ",Zmartwychwstał Pan
""" niechaj miłość twój jak potężny fala spłynąć tu przez łaska twój zdrój, Chryste dotknąć ja. "" ",Łaskawość Twoja Panie
""" niechaj zstąpić duch twój i odnowić ziemia, życiodajny spłynąć deszcz na spragniony serce. obmyć ja i uświęcić ja, uwielbienie niech popłynąć pieśń. chwała Jezus, który za ja życie dać, chwała temu, który pierwszy umiłować ja. Jezus, tylko Jezus Pan być! "" ",Łaską jesteśmy zbawieni
""" on być ojciec sierota, opiekun wdowa być dobry bóg, dom swój dawać wszyscy opuszczony. zsyłać deszcz obfity na to co spragniony wyczerpany być, dobry być dla biedny, w łaska swój nasz bóg do my uniżyć się. niepojęty łaska on wciąż dosięgać my, gdy podnosić przemieniać serce i uwalniać my. prawda ta. on znać każdy serce, nie odwracać się gdy wzywać go. kochać my pomimo to, że tak niewiele móc on dać. niepojęty łaska on wciąż dosięgać my, gdy podnosić przemieniać serce i uwalniać my. prawda ta. "" ",Święte Imię Jezus
""" z głębokość morze aż po szczyt góra stworzenie objawiać majestat twój. od kolor jesień po wiosenny nów wszystko śpiewać ci pieśń pełny cudowny słowo ogłaszać. niepojęty, niezmierzony, gwiazda stworzyćbyć na niebo i każdy z on znać, wspaniały bóg tybyć być. wszechmogący, nieskończony, w zachwyt klękać przed ty, by wyznać to że, wspaniały bóg tybyć być. kto uwalniać błyskawica moc w czas burza, kto malować kolor poranny zorza, słońce stworzyć na niebo i dać on swój moc orzeźwieć przynosić w gwieździsty noc, tylko ty. niepojęty, niezmierzony, gwiazda stworzyćbyć na niebo i każdy z on znać, wspaniały bóg tybyć być. wszechmogący, nieskończony, w zachwyt klękać przed ty, by wyznać to że, wspaniały bóg tybyć być. "" ",Święty Święty... (Otwieram serce swe)
""" o Pan, ty my dawać ciało swój i krew. do ty więc iść wciąż, radosny nucić pieśń: ty być bóg wierna na wieczny czas. przez dar twoje chleb, dobry bóg nasz rodzina bratni czynić z my, miłować uczyć my. ty być bóg wierna na wieczny czas. to twoja miłować dać wolność my. chwalić święta imię bóg, jak uczyćbyć my. ty być bóg wierna na wieczny czas. tybyć my wyznaczyć droga wiodący na twój szlak iść więc, by radość nieść tam, gdzie on świat brak. ty być bóg wierna na wieczny czas. "" ",
