txt_pl_lem,date
"""Pan rzec do Mojżesz: zstąpić na dół, bo sprzeniewierzyć się lud twój, który wyprowadzićbyć z Ziemia egipski. bardzo szybko odwrócić się od droga, który on nakazaćbyć, i utworzyć siebie posąg cielec ulać z metal i oddać on pokłon, i złożyć on ofiara, mówić: Izrael, oto twój bóg, który ty wyprowadzić z Ziemia egipski. i jeszcze powiedzieć Pan do Mojżesz: widzieć, że lud ten być lud o twardy kark. zostawić ja przeto w spokój, aby rozpalić się gniew mój na on. chcieć on wyniszczyć, a ty uczynić wielki lud. Mojżesz jednak zacząć usilnie błagać Pan, bóg swój, i mówić: dlaczego, Pan, płonąć gniew twój przeciw lud twój, który wyprowadzićbyć z Ziemia egipski wielki moc i silny ręka? czemu to maić mówić Egipcjanin: w zły zamiar wyprowadzić on, chcieć on wygubić w góry i wygładzić z powierzchnia Ziemia? odwrócić zapalczywość twój gniew i zaniechać zło, jaki chcieć zesłać na twój lud. wspomnieć na Abraham, Izaak i Izrael, twój sługa, który przysiącbyć na sam siebie, mówić do on: uczynić potomstwo wasz tak liczny jak gwiazda niebieski, i cały Ziemia, o który mówićbyć, dać wasz potomek, i posiąść on na wiek. wówczas to Pan zaniechać zło, jaki zamierzać zesłać na swój lud. pamiętać o my i przyjść my z pomoc u stopa horebu zrobić cielec i pokłon oddawać bożek odlać z złoto. i zamienić swój chwała na podobizna cielec jeść siano.zapomnieć bóg, który on ocalić, który wielki rzecz dokonać w Egipt, rzecz przedziwny w kraina Cham, zdumiewać nad morze czerwony.postanowić on zatem wytracić, gdyby nie Mojżesz, on wybraniec; on wstawić się do on, aby odwrócić swój gniew, by on nie niszczyć Jezus powiedzieć do Żyd: gdybybyć ja wydawać świadectwo o siebie sam, sąd mój nie byćby prawdziwy. być przecież ktoś inny, kto wydawać sąd o ja; a wiedzieć, że sąd, który o ja wydawać, być prawdziwy. wysłaćbyć poselstwo do Jan i on dać świadectwo prawda. ja nie zważać na świadectwo człowiek, ale mówić to, abybyć być zbawić. on być lampa, CO płonąć i Świecie, wy zaś chciećbyć radować się krótki czas on światło. ja mieć świadectwo duży od janowy. być to dzieło, który ojciec dać ja do wykonać; dzieło, który czynić, świadczyć o ja, że ojciec ja posłać. ojciec, który ja posłać, on dać o ja świadectwo. nigdy nie słyszećbyć ani on głos, ani nie widziećbyć on oblicze; nie mieć także słowo on, trwać w wy, bo wyście nie uwierzyć w to, który on posłać. badać pismo, ponieważ sądzić, że w on zawrzeć być życie wieczny: to on właśnie dawać o ja świadectwo. a przecież nie chcieć przyjść do ja, aby mieć życie. nie odbierać chwała od człowiek, ale wiedzieć o wy, że nie mieć w siebie miłość bóg. przyjśćbyć w imienie ojciec mój, a nie przyjąćbyć ja. gdyby jednak przybyć kto inny w własny imienie, to bybyć on przyjąć. jak móc uwierzyć, skoro od siebie wzajemnie odbierać chwała, a nie szukać chwała, który pochodzić od sam bóg? nie mniemać jednak, że to ja wy oskarżyć przed ojciec. wasz oskarżyciel być Mojżesz, w który wy pokładać Nadzieja. gdybybyć jednak uwierzyć Mojżesz, to bybyć i ja uwierzyć. o ja bowiem on pisać. jeżeli jednak on pismo nie wierzyć, jakżeż mój słowo być wierzyć?"" ",2019-04-04
"""mylnie rozumować bezbożny mówić siebie: zrobić zasadzka na sprawiedliwy, bo my niewygodny: sprzeciwiać się nasz sprawa, zarzucać my łamać prawo, wypominać my błąd nasz obyczaj. chełpić się, że znać bóg, zwiedzieć siebie dziecko pański. być potępienie nasz zamysł, sam widok on być dla my przykry, bo życie on niepodobny do inny i droga on odmienny. uznać my za coś fałszywy i stronić od droga nasz jak od nieczystość. kres sprawiedliwy ogłaszać za szczęśliwy i chełpić się bóg jako ojciec. zobaczmyż, czy prawdziwy być on słowo, wybadać, CO być przy on zejście. bo jeśli sprawiedliwy być syn boży, bóg ująć się za on i wyrwać on z ręka przeciwnik. dotknąć on obelga i katusza, by poznać on łagodność i doświadczyć on cierpliwość. zasądzić on na śmierć haniebny, bo - jak mówić - być ocalić. tak pomyśleć - i pobłądzić, bo własny złość on zaślepić. nie pojąć tajemnica boży, nie spodziewać się nagroda za prawość i nie docenić odpłata dusza czysty. Pan zawsze bliski dla skruszyć w serce Pan zwracać swój oblicze przeciw zło czynić, by pamięć o on wymazać z Ziemia. Pan słyszeć wołać o pomoc i ratować on od wszelki udręka.Pan być blisko człowiek skruszyć w serce, ocalać upadły na duch. liczny być nieszczęście, który cierpieć sprawiedliwy, ale Pan on z wszyscy wybawiać.on czuwać nad każdy on kość i żaden z on nie zostać złamać. Pan odkupić dusza sługa swój, nie zaznać kara, kto się donia uciekać. Jezus obchodzić galileję. nie chcieć bowiem chodzić po Judea, bo Żyd mieć zamiar on zabić. a zbliżać się żydowski święto namiot. kiedy zaś brat on udać się na święto, wówczas pójść i on, jednakże nie jawnie, lecz skryta. niektóry z mieszkaniec Jerozolima mówić: czyż to nie być ten, który usiłować zabić? a oto jawnie przemawiać i nic on nie mówić. czyżby zwierzchnik naprawdę się przekonać, że on być mesjasz? przecież my wiedzieć, skąd on pochodzić, natomiast gdy mesjasz przyjść, nikt nie być wiedzieć, skąd być. a Jezus, uczyć w świątynia, zawołać ten słowo: i ja znać, i wiedzieć, skąd być. ja jednak nie przyjśćbyć sam od siebie; lecz prawdziwy być ten, który ja posłać, który wy nie znać. ja on znać, bo od on być i on ja posłać. zamierzać więc on pojmać, jednakże nikt nie podnieść na on ręka, ponieważ godzina on jeszcze nie nadejść."" ",2019-04-05
"""tak mówić Pan, który otworzyć droga przez morze i ścieżka przez potężny woda; który wieść na wyprawa wóz i koń, także i potężny wojsko; upaść, już nie powstać, zgasły, jak knotek zostać zdmuchnąć. nie wspominać wydarzenie miniony, nie roztrząsać w myśl dawny rzecz. oto ja dokonywać rzecz nowy: pojawiać się właśnie. czyż on nie poznawać? otworzyć też droga na pustynia, ścieżyna na pustkowie. sławić ja być zwierzę polny, szakali i struś, gdyż na pustynia dostarczyć woda i rzeka na pustkowie, aby napoić mój lud wybrać. lud ten, który siebie utworzyćbyć, opowiadać być mój chwała. Pan bóg uczynić wielki rzecz dla my gdy Pan odmienić los Syjon, wydawać się my, że śnić usta nasz być pełny śmiech, a język śpiewać z radość.mówić wtedy między pogan: „wielki rzecz on Pan uczynić”. odmienić znowu nasz los, Pan, jak odmieniać strumień na południe.ten, który w łza siać, żąć być w radość. iść i płakać nieść ziarno na zasiew, lecz powrócić z radość nieść swój snop. Jezus udać się na góra oliwny, ale o brzask zjawić się znów w świątynia. cały lud schodzić się do on, a on usiąść nauczać on. wówczas uczyć w pismo i faryzeusz przyprowadzić do on kobieta który pochwycić na cudzołóstwo, a postawić on pośrodku, powiedzieć do on: nauczyciel, ten kobieta dopiero pochwycić na cudzołóstwo. w prawie Mojżesz nakazać my taki kamienować. a ty CO mówić? mówić to wystawiać on na próba, aby mieć o CO on oskarżyć. lecz Jezus nachylić się pisać palec po Ziemia. a kiedy w daleki ciąg on pytać, podnieść się i rzec do on: kto z wy być bez grzech, niech pierwszy rzucić na on kamień. i powtórnie nachylić się pisać na Ziemia. kiedy to usłyszeć, wszystek jeden po drugi zacząć odchodzić, poczynać od stary, aż do ostatni. pozostać tylko Jezus i kobieta, stać na środek. wówczas Jezus podnieść się rzec do on: kobieta, gdzież on być? nikt ty nie potępić? a on odrzec: nikt, Pan! rzec do on Jezus: i ja ty nie potępiać. - iść, a od ten chwila już nie grzeszyć."" ",2019-04-07
"""od góra hora iść izraelita w kierunek morze czerwony, aby obejść Ziemia Ed; podczas droga jednak lud stracić cierpliwość. i zacząć mówić przeciw bóg i Mojżesz: czemu wyprowadzićbyć my z Egipt, bybyć tu na pustynia pomrzeć? nie mieć chleb ani woda, a uprzykrzyć się my już ten pokarm mizerny. zesłać więc Pan na lud wąż o jad palący, który kąsać człowiek, tak że wielki liczba izraelita zemrzeć. przybyć więc człowiek do Mojżesz mówić: zgrzeszyćbyć, szemrać przeciw pan i przeciwko ty. wstawić się za my do Pan, aby oddalić od my wąż. i wstawić się Mojżesz za lud. wtedy rzec Pan do Mojżesz: sporządzić wąż i umieść on na wysoki pal; wtedy każdy ukąsić, jeśli tylko spojrzeć na on, zostać przy życie. sporządzić więc Mojżesz wąż miedziany i umieścić on na wysoki pal. i rzeczywiście, jeśli kto wąż ukąsić, a ukąsić spojrzeć na wąż miedziany, zostawać przy życie. wysłuchać, Pan, mój wołanie Pan, wysłuchać modlitwa mój, a wołanie mój niech do ty przyjść. nie ukrywać przed ja swój oblicze w dzień mój utrapienie. nakłonić ku ja twój ucho, w dzień, w który ty wzywać, szybko ja wysłuchać!poganin być się bać imienie Pan, a twój chwała wszystek Król Ziemia, bo Pan odbudować Syjon i ukazać się w swój majestat, przychylić się ku modlitwa opuszczony i nie odrzucić on modły.należeć to spisać dla przyszły pokolenie, lud, który się narodzić, niech wychwalać Pan, bo spojrzeć Pan z wysokość swój przybytek, popatrzyć z niebo na Ziemia, aby usłyszeć jęk uwięzić, aby skazać na śmierć uwolnić. Jezus powiedzieć do faryzeusz: ja odchodzić, a wy być ja szukać i w grzech swój pomrzeć. tam, gdzie ja iść, wy pójść nie móc. rzec więc do on Żyd: czyżby mieć sam siebie zabić, skoro powiadać: tam, gdzie ja iść, wy pójść nie móc? a on rzec do on: wy być z niskość, a ja być z wysoki. wy być z ten świat, ja nie być z ten świat. powiedziećbyć wy, że pomrzeć w grzech swój. tak, jeżeli nie uwierzyć, że ja być, pomrzeć w grzech swój. powiedzieć do on: któż ty być? odpowiedzieć on Jezus: przed wszystko po cóż jeszcze do wy mówić? wiele mieć o wy do powiedzieć i do sądzić. ale ten, który ja posłać być prawdziwy, a ja mówić wobec świat to, CO usłyszećbyć od on. a on nie pojąć, że on mówić o ojciec. rzec więc do on Jezus: gdy wywyższyć syn człowieczy, wtedy poznać, że ja być i że ja nic od siebie nie czynić, ale że to mówić, co ja ojciec nauczyć. a ten, który ja posłać, być z ja: nie pozostawić ja sam, bo ja zawsze czynić to, CO się on podobać. kiedy to mówić, wiele uwierzyć w on."" ",2019-04-09
"""Abram paść na oblicze, a bóg tak do on mówić: oto mój przymierze z ty: stanąć się ojciec mnóstwo naród. nie być więc odtąd nazywać się Abram, lecz imię twój być Abraham, bo uczynić ty ojciec mnóstwo naród. sprawić, że być niezmiernie płodny, tak że stanąć się ojciec naród i pochodzić być od ty Król. przymierze mój, który zawierać pomiędzy ja a ty oraz twój potomstwo, być trwać z pokolenie w pokolenie jako przymierze wieczny, abybyć być bóg twój, a potem twój potomstwo. i oddawać ty i twój przyszły potomek kraj, w który przebywać, cały kraj kanaan, jako własność na wiek, i być on bóg. potem bóg rzec do Abraham: ty zaś, a po ty twój potomstwo przez wszystek pokolenie, zachowywać przymierze z ja. Pan bóg pamiętać o przymierze swój rozmyślać o pan i on potęga, zawsze szukać on oblicze. pamiętać o cud, który on uczynić, o on znak, o wyrok usta on.potomek Abraham, sługa on, syn Jakub, on wybraniec. on, Pan, być nasz bóg, on wyrok obejmować Świat cały.na wiek on pamiętać o swój przymierze, obietnica dany tysiąc pokolenie, o przymierze, który zawrzeć z Abraham, przysięga dany Izaak. Jezus powiedzieć do Żyd: zaprawdę, zaprawdę, powiadać wy: jeśli kto zachować mój nauka, nie zaznać śmierć na wiek. rzec do on Żyd: teraz wiedzieć, że być opętany. Abraham umrzeć i prorok - a ty mówić: jeśli kto zachować mój nauka, ten śmierć nie zaznać na wiek. czy ty być duży od ojciec nasz Abraham, który przecież umrzeć? i prorok pomrzeć. kto ty siebie czynić? odpowiedzieć Jezus: jeżeli ja sam siebie otaczać chwała, chwała mój być nic. ale być ojciec mój, który ja chwała otaczać, o który wy mówić: być nasz bóg, ale wy on nie znać. ja on jednak znać. gdybybyć powiedzieć, że on nie znać, byćbybyć podobnie jak wy - kłamca. ale ja on znać i słowo on zachowywać. Abraham, ojciec wasz, rozradować się z to, że ujrzeć mój dzień - ujrzeć /on/ i ucieszyć się. na to rzec do on Żyd: pięćdziesiąt rok jeszcze nie mieć, a Abraham widziećbyć? rzec do on Jezus: zaprawdę, zaprawdę, powiadać wy: zanim Abraham stać się, ja być. porwać więc kamień, aby on rzucić na on. Jezus jednak ukryć się i wyjść z świątynia."" ",2019-04-11
"""Pan bóg ja obdarzyć język wymowny, bybyć umieć przyjść z pomoc strudzić, przez słowo krzepiący. każdy rano pobudzać mój ucho, bybyć słuchać jak uczeń. Pan bóg otworzyć ja ucho, a ja się nie oprzećbyć ani się cofnąćbyć. podaćbyć grzbiet mój bić i policzek mój rwać ja broda. nie zasłonićbyć mój twarz przed zniewaga i opluć. Pan bóg ja wspomagać, dlatego być nieczuły na obelga, dlatego uczynićbyć twarz mój jak głaz i wiedzieć, że wstyd nie doznać. bóg mój, bóg, coś ja opuścić? szydzić z ja wszystek, który na ja patrzeć, wykrzywiać warga i potrząsać głowa: """"zaufać pan, niech on Pan wyzwolić, niech on ocalić, jeśli on miłować"""".sfora pies ja opadać, otoczyć ja zgraja złoczyńca. przebość mój ręka i noga, policzyć móc wszystek mój kość.dzielić między siebie mój szata i los rzucać o mój suknia. ty zaś, o Pan, nie stać z daleki: pomoc mój śpieszyć ja na ratunek.być głosić swój brat twój imię i być ty chwalić w zgromadzenie wierny: """"chwalić Pan, wy, który się on bać, niech się on lękać cały potomstwo Izrael"""". męka Pan nasz Jezus Chrystus według święty Łukasz."" ",2019-04-14
"""posłuchać ja, wyspa; lud daleki, uważać: Pan ja powołać już z łono mój matka, od on wnętrzność wspomnieć mój imię. ostry miecz uczynić mój usta, w cień swój ręka ja ukryć. uczynić z ja strzała zaostrzyć, utaić ja w swój kołczan. i rzec ja: tyś sługa mój, Izrael, w ty się rozsławić. ja zaś mówićbyć: próżno się trudzićbyć, na darmo i na nic zużyćbyć mój siła. lecz mój prawo być u Pan i mój nagroda u bóg mój. wsławićbyć się w oko Pan, bóg mój stać się mój siła. a teraz przemówić Pan, który ja ukształtować od urodzenie na swój sługa, bybyć nawrócić do on Jakub i zgromadzić on Izrael. a mówić: to zbyt mało, iż być ja sługa dla podźwignąć pokolenie Jakub i sprowadzić ocalały z Izrael! ustanowić ty światłość dla poganin, aby mój zbawienie dotrzeć aż do kraniec Ziemia. być wysławiać twój sprawiedliwość. w ty, Pan, ucieczka mój, niech wstyd nie zaznać na wiek. wyzwolić ja i ratować w twój sprawiedliwość, nakłonić ku ja swój ucho i zesłać ocalenie.być dla ja skała schronienie i zamek warowny, aby ja ocalić, bo ty być mój opoka i twierdzić, bóg mój, wyrwać ja z ręka niegodziwiec.bo ty, mój boży, być mój Nadzieja, Pan, ty ufać od rok młodość. ty byćbyć mój podpora od dzień narodziny, od łono matka mój opiekun.mój usta być głosić twój sprawiedliwość i przez cały dzień twój pomoc, bo nawet nie znać on miara. bóg, ty ja uczyćbyć od mój młodość i do ten chwila głosić twój cud. Jezus w czas wieczerza z uczeń swój doznać głęboki wzruszenie i tak oświadczyć: zaprawdę, zaprawdę, powiadać wy: jeden z wy ja zdradzić. spoglądać uczeń jeden na drugi niepewny, o kto mówić. jeden z uczeń on - ten, który Jezus miłować - spoczywać na on pierś. on to dać znak Szymon Piotr i rzec do on: kto to być? o kto mówić? ten oprzeć się zaraz na pierś Jezus i rzec do on: Pan, kto to być? Jezus odeprzeć: to ten, dla który umaczać kawałek /chleb/, i podać on umoczyć więc kawałek /chleb/, wziąć i podać judasz, syn Szymon Iskariota a po spożycie kawałek /chleb/ wejść w on szatan. Jezus zaś rzec do on: CO chcieć czynić, czynić prędko. nikt jednak z biesiadnik nie rozumieć, dlaczego on to powiedzieć. ponieważ judasz mieć piecza nad trzos, niektóry sądzić, że Jezus powiedzieć do on: zakup, co my potrzeba na święto, albo żeby dać coś ubogi. a on po spożycie kawałek /chleb/ zaraz wyjść. a być noc. po on wyjście rzec Jezus: syn człowieczy zostać teraz otoczyć chwała, a w on bóg zostać chwała otoczyć. jeżeli bóg zostać w on otoczyć chwała, to i bóg on otoczyć chwała w siebie sam, i to zaraz on chwała otoczyć. dziecko, jeszcze krótko być z wy. być ja szukać, ale - jak to Żyd powiedziećbyć, tak i teraz wy mówić - dokąd ja iść, wy pójść nie móc. rzec do on Szymon Piotr: Pan, dokąd iść? odpowiedzieć on Jezus: dokąd ja iść, ty teraz za ja pójść nie móc, ale późno pójść. powiedzieć on Piotr: Pan, dlaczego teraz nie móc pójść za ty? życie mój oddać za ty. odpowiedzieć Jezus: życie swój oddać za ja? zaprawdę, zaprawdę, powiadać ty: kogut nie zapiać, aż ty trzy raz się ja wyprzeć."" ",2019-04-16
"""w dzień Pięćdziesiątnica Piotr mówić do Żyd: """"niech cały dom Izrael wiedzieć z niewzruszony pewność, że ten Jezus, który ukrzyżowaćbyć, uczynić bóg i Pan, i mesjasz"""". gdy to usłyszeć, przejąć się do głąb serce: """"cóż mieć czynić, brat?"""" – zapytać Piotr i pozostały apostoł. """"nawrócić się – powiedzieć do on Piotr – i niech każdy z wy przyjąć chrzest w imię Jezus Chrystus na odpuścić grzech wasz, a otrzymać w dar duch święty. bo dla wy być obietnica i dla dziecko wasz, i dla wszyscy, który być daleko, a który Pan, bóg nasz, powołać"""". w wiele też inny słowo dawać świadectwo i napominać: """"ratować się spośród ten przewrotny pokolenie!"""" ten więc, który przyjąć on nauka, zostać ochrzcić. i przyłączyć się ow dzień około trzy tysiąc dusza. pełny być Ziemia łaskawość Pan słowo Pan być prawy, a każdy on dzieło godny zaufanie. on miłować prawo i sprawiedliwość, Ziemia być pełny on łaska.oko Pan zwrócić na bogobojny, na ten, który oczekiwać on łaska, aby ocalić on życie od śmierć i żywić on w czas głód.dusza nasz oczekiwać Pan, on być nasz pomoc i tarcza. Pan, niech my ogarnąć twój łaska, według Nadzieja pokładać w ty. Maria Magdalena stać przed grób, płakać. a kiedy tak płakać, nachylić się do grób i ujrzeć dwa anioł w biel, siedzieć tam, gdzie leżeć ciało Jezus – jeden w miejsce głowa, drugi w miejsce noga. i rzec do on: """"niewiasta, czemu płakać?"""" odpowiedzieć on: """"zabrać Pan mój i nie wiedzieć, gdzie on położyć. gdy to powiedzieć, odwrócić się i ujrzeć stojący Jezus, ale nie wiedzieć, że to Jezus. rzec do on Jezus: """"niewiasta, czemu płakać? kto szukać?"""" on zaś, sądzić, że to być ogrodnik, powiedzieć do on: """"Pan, jeśli ty on przenieśćbyć, powiedzieć ja, gdzie on położyćbyć, a ja on zabrać"""". Jezus rzec do on: """"Maria!"""" a on, obrócić się, powiedzieć do on po hebrajski: """"rabbuni"""" , to znaczyć: mój nauczyciel! rzec do on Jezus: """"nie zatrzymywać ja, jeszcze bowiem nie wstąpićbyć do ojciec. natomiast udać się do mój brat i powiedzieć on: „wstępować do ojciec mój i ojciec wasz oraz do bóg mój i bóg wasz”. pójść Maria Magdalena i oznajmić uczeń: """"widziećbyć Pan"""", i CO on powiedzieć."" ",2019-04-23
"""gdy chromy, uzdrowić, trzymać się Piotr i Jan, cały lud zdumiony zbiec się do on w krużganek, który zwać salomonowy. na ten widok Piotr przemówić do lud: """"mąż izraelski! dlaczego dziwić się to? i dlaczego także patrzeć na my, jakbybyć własny moc lub pobożność sprawić, że on chodzić? bóg Abraham, Izaak i Jakub, bóg ojciec nasz wsławić sługa swój, Jezus, wy jednak wydaćbyć on i zaprzećbyć się on przed Piłat, gdy postanowić on uwolnić. zaprzećbyć się święty i sprawiedliwy, a wyprosićbyć ułaskawienie dla zabójca. zabićbyć dawca życie, ale bóg wskrzesić on z martwy, co my być świadek. i przez wiara w on imię ten człowiek, który oglądać i który znać, imię to przywrócić siła. wiara wzbudzić przez on dać on ten pełnić siła, który wszyscy widzieć. lecz teraz wiedzieć, bracia, że działaćbyć w nieświadomość, tak samo jak zwierzchnik wasz. a bóg w ten sposób spełnić to, CO zapowiedzieć przez usta wszystek prorok, że on mesjasz być cierpieć. pokutować więc i nawrócić się, aby grzech wasz zostać zgładzić, aby nadejść od Pan dzień ochłoda, aby też posłać wy zapowiedzieć mesjasz, Jezus, który niebo musieć zatrzymać aż do czas odnowić wszystek rzecz, co od wiek przepowiedzieć bóg przez usta swój święty prorok. powiedzieć przecież Mojżesz: „prorok jak ja wzbudzić wy Pan, bóg nasz, spośród brat wasz. słuchać on w wszystko, CO wy powiedzieć. a każdy, kto nie posłuchać ten prorok, zostać usunąć z lud”. zapowiadać ten dzień także wszystek prorok, który przemawiać od czas Samuel i on następca. wy być syn prorok i przymierze, który bóg zawrzeć z wasz ojciec, kiedy rzec do Abraham: „błogosławić być w potomstwo twój wszystek naród Ziemia”. dla wy najpierw wskrzesić bóg sługa swój i posłać on, aby błogosławić każdy z wy w odwracać się od grzech"""". jak być przedziwny imię twój, Pan! o Pan, nasz Pan, jak przedziwny być twój imię po cały Ziemia. co być człowiek, że o on pamiętać, co syn człowieczy, że troszczyć się o on?uczynićbyć on niewiele mały od anioł, uwieńczyćbyć on cześć i chwała. obdarzyćbyć on władza nad dzieło ręka twój, wszystko złożyćbyć pod on stopa:owca i bydło wszelaki, i dziki zwierzę, ptak niebieski i Ryba morski, wszystko, CO szlaka morze przemierzać. uczeń opowiadać, CO on spotkać w droga i jak poznać Jezus przy łamać chleb. a gdy rozmawiać o to, on sam stanąć pośród on i rzec do on: """"pokój wy!"""" zatrwożyć i wylękły zdawać się, że widzieć duch. lecz on rzec do on: """"co być zmieszać i dlaczego wątpliwość budzić się w wasz serce? popatrzeć na mój ręka i noga: to ja być. dotknąć ja i przekonać się: duch nie mieć ciało ani kość, jak widzieć, że ja mieć"""". przy ten słowo pokazać on swój ręka i noga. lecz gdy on z radość jeszcze nie wierzyć i pełnia być zdumienie, rzec do on: """"mieć tu coś do jeść?"""" on podać on kawałek piec Ryba. wziąć i spożyć przy on. potem rzec do on: """"to właśnie znaczyć słowo, który mówićbyć do wy, gdy byćbyć jeszcze z wy: musieć się wypełnić wszystko, CO napisać być o ja w prawo Mojżesz, u prorok i w psalm». wtedy oświecić on umysł, aby rozumieć pismo. i rzec do on: """"tak być napisać: mesjasz być cierpieć i trzeci dzień Zmartwychwstanie; w imię on głosić być nawrócić i odpuścić grzech wszystek naród, począć od Jeruzalem. wy być świadek to""""."" ",2019-04-25
"""wiele znak i cud dziać się przez ręka apostoł wśród lud. wierzący trzymać się wszystek razem w krużganek Salomon. a z obcy nikt nie mieć odwaga dołączyć się do on, lud zaś on wychwalać. coraz bardzo też rosnąć liczba mężczyzna i kobieta, przyjmować wiara w Pan. wynosić też chory na ulica i kłaść na łoże i nosze, aby choć cień przechodzić Piotr paść na któryś z on. także z miasto sąsiedni zbiegać się mnóstwo lud do Jerozolima, znosić chory i dręczyć przez duch nieczysty, a wszyscy doznawać uzdrowienie. dziękować pan, bo być miłosierny dziękować pan, bo być dobry, bo on łaska trwać na wiek. niech bać się Pan głosić: ”on łaska na wiek”.uderzyć ja i pchnąć, bybyć upaść, lecz Pan ja podtrzymać. Pan mój moc i pieśń, on stać się mój zbawca.kamień odrzucić przez budujący stać się kamień węgielny. oto dzień, który Pan uczynić, radować się w on i weselić. być ten wieczor ow pierwszy dzień tydzień. tam, gdzie przebywać uczeń, drzwi być zamknąć z obawa przed Żyd. Jezus wejść, stanąć pośrodku i rzec do on: ”pokój wy!”. a to powiedzieć, pokazać on ręka i bok. uradować się zatem uczeń, ujrzeć Pan. a Jezus znowu rzec do on: ”pokój wy! jak ojciec ja posłać, tak i ja wy posyłać”. po ten słowo tchnąć na on i powiedzieć on: ”wziąć duch święty! który odpuścić grzech, być on odpuścić, a który zatrzymać, być on zatrzymać”. ale Tomasz, jeden z dwanaście, zwać didymos, nie być razem z on, kiedy przyjść Jezus. inny więc uczeń mówić do on: ”widziećbyć Pan!”. ale on rzec do on: ”jeżeli na ręka on nie zobaczyć ślad gwóźdź i nie włożyć palec mój w miejsce gwóźdź, i nie włożyć ręka mój do bok on, nie uwierzyć”. a po osiem dzień, kiedy uczeń on być znowu wewnątrz dom i Tomasz z on, Jezus przyjść mimo drzwi zamknięty, stanąć pośrodku i rzec: ”pokój wy!”. następnie rzec do Tomasz: ”podnieść tutaj swój palec i zobaczyć mój ręka. podnieść ręka i włożyć on do mój bok, i nie być niedowiarek, lecz wierzący”. Tomasz on odpowiedzieć: ”Pan mój i bóg mój!”. powiedzieć on Jezus: ”uwierzyćbyć, bo ja ujrzećbyć; błogosławiony, który nie widzieć, a uwierzyć”. i wiele inny znak, który nie zapisać w ten księga, uczynić Jezus wobec uczeń. ten zaś zapisać, abybyć wierzyć, że Jezus być mesjasz, syn boży, i abybyć wierzyć, mieć życie w imię on."" ",2019-04-28
"""po swój męka Jezus dać apostoł wiele dowód, że żyć: ukazywać się on przez czterdzieści dzień i mówić o królestwo boży. a podczas wspólny posiłek kazać on nie odchodzić z Jerozolima, ale oczekiwać obietnica ojciec. mówić: „słyszećbyć o on od ja: Jan chrzcić woda, ale wy wkrótce zostać ochrzcić duch święty”. zapytywać on zebrać: „Pan, czy w ten czas przywrócić królestwo Izrael?” odpowiedzieć on: „nie wasz to rzecz znać czas i chwila, który ojciec ustalić swój władza, ale gdy duch święty zstąpić na wy, otrzymać on moc i być mój świadek w Jerozolima i w cały Judea, i w Samaria, i aż po kraniec Ziemia” kto w łza siać, żąć być w radość gdy Pan odmienić los Syjon, wydawać się my, że śnić. usta nasz być pełny śmiech, a język śpiewać z radość.mówić wtedy między pogan: „wielki rzecz on Pan uczynić”. Pan uczynić my wielki rzecz i ogarnąć my radość.odmienić znowu nasz los, Pan, jak odmieniać strumień na południe. ten, który w łza siać, żać być w radość.iść i płakać nieść ziarno na zasiew, lecz powrócić z radość nieść swój snop. Jezus powiedzieć do swój uczeń: „zaprawdę, zaprawdę, powiadać wy: jeżeli ziarno pszenica wpaść w Ziemia nie obumrzeć, zostać tylko sam, ale jeżeli obumrzeć, przynosić plon obfity. ten, kto miłować swój życie, tracić on, a kto nienawidzieć swój życie na ten Świat, zachować on na życie wieczny. a kto by chcieć ja służyć, niech iść za ja, a gdzie ja być, tam być i mój sługa. a jeśli kto ja służyć, uczcić on mój ojciec”."" ",2019-04-29
